lat,lon,dist,time,speed
50.263999,19.003084,794.4622132341377,170,6.834311421419525
50.26396,19.003147,800.7029618030105,171,6.298773825109639
50.263929,19.003217,806.7628249015829,172,6.124870674017534
50.263894,19.00328,812.7024341317925,173,5.9814207181564365
50.263805,19.003446,828.1199348367619,176,5.1404834293600725
50.263778,19.003508,833.4584379487422,177,5.361680657837008
50.263735,19.003571,840.0167699106314,179,3.3388533631449206
50.26365,19.003682,852.3425835191532,182,4.163791142590297
50.263564,19.003869,868.7357018440841,185,5.466589607334792
50.263525,19.003934,875.079493688809,186,6.343812021899518
50.263416,19.004157,895.055948002912,188,9.99155872428632
50.263221,19.004689,938.6960671099206,192,10.913856821931379
50.263173,19.004806,948.5891665464005,193,10.014716793803007
50.263141,19.004945,959.1026172363635,194,10.523728921360638
50.263105,19.005103,971.0391203382261,195,11.9412030926861
50.263063,19.005259,983.0848474792584,196,12.049871300399982
50.263019,19.00543,996.2024184682361,197,13.12518486158843
50.262969,19.005604,1009.7781855143932,198,13.613063574799108
50.262921,19.005781,1023.4604899308774,199,13.682521081487346
50.262875,19.005942,1036.009959066262,200,12.567182046105973
50.262836,19.006087,1047.2046922098311,201,11.194971154751913
50.26273,19.006371,1070.6075299922497,203,11.701983979973233
50.262713,19.006486,1079.007234675995,204,8.400789473265762
50.26269,19.006584,1086.4363522125109,205,7.4363547098942595
50.262669,19.006674,1093.2543281030255,206,6.824225908016111
50.262658,19.00677,1100.1948611961802,207,6.957042519431293
50.262619,19.006859,1107.873518724453,208,7.774188474464797
50.26259,19.00693,1113.8693793894947,209,6.190720968885111
50.262576,19.006999,1119.021031905637,211,2.761864073731529
50.26256,19.007017,1121.214924191102,217,0.5549821909110296
50.262556,19.007115,1128.2031249705453,245,0.2503116581206042
50.262539,19.007215,1135.566781505794,247,3.827528627231663
50.262527,19.007318,1143.0173336216735,250,2.51616266104285
50.26251,19.007385,1148.1471076172613,251,5.145736705837937
50.26244,19.007658,1169.0792199140774,254,6.996621892873403
50.262417,19.007743,1175.647668573738,256,3.3314577062675093
50.262408,19.007785,1178.7999815645958,260,0.8093302088892289
50.262346,19.007829,1186.378857311034,264,1.8951358556174256
50.2617,19.007915,1258.5512082084053,271,10.319334429231018
50.261579,19.007938,1272.1199507548702,272,13.585821112183185
50.261454,19.007956,1286.0937238215497,273,13.976598109663739
50.261345,19.007969,1298.2627661836484,274,12.175846623974573
50.261244,19.007987,1309.5787717835603,275,11.324401915211231
50.261162,19.007998,1318.7404751479646,276,9.161723065959524
50.261079,19.008011,1328.0261949712897,277,9.292389178101141
50.261008,19.00802,1335.9557880293141,278,7.956929499867931
50.260942,19.008032,1343.3523395356563,279,7.399282072334648
50.260882,19.008042,1350.0693151313528,280,6.718562134354615
50.260832,19.00805,1355.6643312629478,281,5.602682796019108
50.260786,19.008051,1360.7855223365698,282,5.149477547532789
50.26075,19.008051,1364.7930240052924,283,4.0204973106338215
50.260727,19.008052,1367.3543611474627,284,2.5622396366969844
50.260678,19.008066,1372.899261979542,291,0.7921402838756814
50.260625,19.008079,1378.8712909912872,292,5.972737606585921
50.260525,19.008103,1390.1335076606688,295,3.757001601574469
50.260449,19.008119,1398.670070919245,318,0.37152440599362213
50.260359,19.008157,1409.0473937782817,320,5.188754034464472
50.260307,19.008178,1415.025819510665,321,5.985262754267672
50.260262,19.008198,1420.2334809925874,322,5.229279406409279
50.260212,19.008223,1426.0768974297455,323,5.849883815773582
50.260097,19.008294,1439.8397425199719,325,6.887893618109408
50.260031,19.008336,1447.7715703629447,326,7.934933958802568
50.259976,19.008375,1454.4938755064852,327,6.724256869191744
50.259926,19.008412,1460.651289117483,328,6.16804558810157
50.25982,19.0085,1474.0101285040414,330,6.680570592319628
50.259771,19.008546,1480.3717622760955,331,6.363747343329919
50.259723,19.00859,1486.5650419170179,332,6.2091745595257635
50.259674,19.008636,1492.9266791201694,333,6.369088781334438
50.25964,19.008675,1497.620163206004,334,4.703579154642015
50.259605,19.00871,1502.2445185266538,335,4.625711418973476
50.259556,19.008764,1508.9170262817388,336,6.672610339415042
50.259506,19.00882,1515.762716212032,337,6.846672667925543
50.259458,19.008874,1522.3445391887221,338,6.615332092683227
50.259417,19.008926,1528.2204587680817,339,5.881757807246048
50.259377,19.008979,1534.0560832102574,340,5.837682556470377
50.259338,19.009033,1539.854144039237,341,5.805061100156309
50.259297,19.009093,1546.1043163129655,342,6.2502593907199655
50.259253,19.009161,1552.9898900222672,343,6.899174900394161
50.259215,19.009231,1559.5253473574392,344,6.59550957696626
50.259178,19.009292,1565.5096006837334,345,5.985320114518853
50.259144,19.009354,1571.3229301710135,346,5.823557737987876
50.259108,19.009417,1577.3364841272314,347,6.0138945105767965
50.259075,19.009481,1583.1880615012096,348,5.85637488243835
50.25904,19.009553,1589.6252176034723,349,6.438529931971802
50.259006,19.009623,1595.8816955254001,350,6.257229817385006
50.258968,19.009701,1602.8609066937183,351,6.980655594711473
50.258928,19.009794,1610.8380161701682,352,7.980901678336059
50.25889,19.009886,1618.633153487239,353,7.79613948002412
50.258854,19.009977,1626.2491442769224,354,7.618261724864915
50.258825,19.010052,1632.4871201710296,355,6.24144272227691
50.2588,19.010119,1638.0081567075126,356,5.533893153755392
50.258778,19.010188,1643.4956217981312,357,5.487610875486474
50.258758,19.010253,1648.629481283092,358,5.134794758441827
50.258738,19.010342,1655.3434111241743,360,3.3577369577952405
50.258711,19.010443,1663.1345690009998,363,2.6079961882560205
50.258698,19.010499,1667.374638549156,364,4.24028758142669
50.258666,19.01063,1677.355147032866,366,4.99269199914752
50.258647,19.010706,1683.162831901524,367,5.808382178682805
50.2586,19.010874,1696.2138859632298,369,6.536610993503612
50.258574,19.010963,1703.177888415753,370,7.025297585066878
50.258554,19.011043,1709.2912512613752,371,6.116071392833333
50.258537,19.011114,1714.6870171649052,372,5.398197262577285
50.258519,19.011185,1720.1228271320092,373,5.439561930750252
50.258502,19.011252,1725.2529740252667,374,5.131718634765459
50.258488,19.011312,1729.7986433547985,375,4.550199847638098
50.258477,19.011366,1733.8321533179417,376,4.045328617402477
50.258447,19.011487,1743.0685338230405,378,4.61879112525594
50.258436,19.011542,1747.1699143814021,379,4.130074876380046
50.258429,19.01158,1749.9843764307368,380,2.8184033826166917
50.25842,19.011618,1752.868426416218,386,0.5376329117001328
50.258355,19.011834,1769.85882979073,405,0.9003383910296419
50.25834,19.011905,1775.1806162394616,406,5.326047315402327
50.258322,19.011983,1781.0824084914912,407,5.90206750097935
50.258307,19.012071,1787.5641096272154,408,6.5173775871013175
50.25829,19.012317,1805.1738216087656,410,8.812397475618505
50.25829,19.012464,1815.6357586804822,411,10.466952913458682
50.258283,19.012599,1825.2752091687435,412,9.641225581617688
50.258268,19.012941,1849.6724461943768,416,6.1049876304385835
50.258265,19.012982,1852.6094514661695,417,2.9637153990452987
50.258261,19.013024,1855.631561801223,419,1.514561560092267
50.258259,19.013062,1858.345158587936,428,0.3348061447741431
50.258258,19.013101,1861.1230078140793,433,0.5558811140229084
50.258255,19.013156,1865.0515611948063,434,3.9316494840232616
50.258252,19.013218,1869.4767020477168,435,4.468641355949085
50.258248,19.013291,1874.6911370136277,436,5.23213455615521
50.258245,19.013375,1880.6787129770532,437,5.9910161840701655
50.258246,19.013567,1894.343749895389,439,6.855633796000944
50.258243,19.013692,1903.2462297577938,440,8.902675367580386
50.258235,19.013806,1911.408307362733,441,8.16370503074741
50.258223,19.013895,1917.881742458468,442,6.4953407099775875
50.258209,19.013975,1923.7847671816046,443,5.90432696265749
50.258185,19.014089,1932.3266854599296,445,4.277174560196898
50.258177,19.014127,1935.1739919838333,446,2.8758251756780226
50.258169,19.014163,1937.8864660720574,448,1.3608126872650972
50.258163,19.014201,1940.6721763815056,449,2.795944013775332
50.25816,19.014294,1947.2993907215216,451,3.3169554529912557
50.258161,19.014358,1951.8556201146923,452,4.590392933420171
50.258167,19.014492,1961.4157370184284,454,4.780059733232943
50.258167,19.014637,1971.7353614547967,456,5.1613261015869165
50.258167,19.014722,1977.7847964691236,457,6.051220785309696
50.258168,19.014819,1984.6891666861038,458,6.9054304060733696
50.258175,19.014947,1993.8321693470564,459,9.158994413044805
50.258178,19.015074,2002.8769023430586,460,9.046749469780469
50.258182,19.015184,2010.7182334747417,461,7.853666272302432
50.258186,19.015281,2017.6360490630923,462,6.93296015526018
50.258208,19.015489,2032.6405732621267,464,7.502784073919015
50.258222,19.015708,2048.3044692910753,466,7.839024091137013
50.25822,19.015832,2057.1323255412435,467,8.879901236704754
50.258217,19.015948,2065.394768293758,468,8.271547874404915
50.258207,19.016163,2080.7367069624333,470,7.6930159578899335
50.258186,19.016534,2107.243984966894,474,6.653768839000997
50.258183,19.016811,2126.960847958855,477,6.608304331535844
50.258173,19.017078,2145.9957671520183,480,6.351460634201071
50.257855,19.019342,2310.9680646999996,545,2.5393026463976875
50.257876,19.019428,2317.519945808463,546,6.657825099793353
50.257833,19.01955,2327.434758928823,548,5.013893701796708
50.257795,19.019657,2336.1460060853724,550,4.453698126907785
50.257775,19.019711,2340.5875164166328,551,4.493870272125562
50.257745,19.019823,2349.229918611269,553,4.3239980542854015
50.257718,19.019899,2355.4178594056093,555,3.109511709025238
50.257711,19.019971,2360.601045452164,571,0.3542336942326076
50.257693,19.020102,2370.13727531532,631,0.20170935085672534
50.25767,19.020173,2375.8020176791406,632,5.676297212837316
50.257616,19.020325,2388.1779195137156,635,4.130710218984829
50.257598,19.020394,2393.481761812511,636,5.317082671022902
50.25757,19.02048,2400.350392919086,637,6.969592332282346
50.257542,19.02088,2428.988822075367,641,7.162296461066661
50.257545,19.02097,2435.402889774904,643,3.2087359448172026
50.257545,19.02097,2435.402889774904,648,0.0
50.257545,19.02097,2435.402889774904,649,0.0
50.25757,19.021034,2440.740713972668,659,0.6071869824546197
50.257624,19.021035,2446.752387775392,662,2.008845741280869
50.257655,19.020947,2453.90319588826,665,2.3989963796707667
50.257661,19.020876,2459.000258314859,666,5.099096133693228
50.257664,19.020815,2463.354489173461,667,4.362166362027202
50.257669,19.020748,2468.1552918822417,668,4.842616198775033
50.257679,19.020673,2473.6079261568684,669,5.452678656663294
50.257712,19.020568,2481.9349422364476,671,4.178572656708517
50.257802,19.020468,2494.224272949293,674,4.140586785706337
50.257879,19.020467,2502.7961692001477,676,4.285994789293735
50.257956,19.020526,2512.3410244579386,678,4.773560670301102
50.258057,19.020635,2526.0008319091658,682,3.4149672454926625
50.258084,19.020663,2529.6070592649203,683,3.606533618502922
50.258105,19.020685,2532.420672740095,685,1.4527599412570298
50.258139,19.020721,2536.991189083753,688,1.567242044968112
50.258163,19.020747,2540.241088545357,689,3.364852227146843
50.258187,19.020767,2543.2682761081164,690,3.02832520382579
50.258241,19.020794,2549.579190068349,692,3.160278311061373
50.258293,19.020771,2555.594794227705,697,1.2113316540412462
50.258327,19.020833,2561.408181154359,703,1.0473940752463136
50.258194,19.02068,2579.786767020857,743,0.46155949471075053
50.258147,19.02065,2585.437663001404,754,0.5178365227772296
50.258104,19.020616,2590.8012609916373,758,1.341996469835918
50.258059,19.020599,2595.9546765564533,762,1.4897515729075843
50.258032,19.02059,2599.027796817506,764,1.5392229483486868
50.257969,19.020571,2606.170100040612,768,1.816224386102732
50.257919,19.020569,2611.7378943403733,774,0.9481642697053565
50.25787,19.020575,2617.2092387051566,779,1.094336879722963
50.257849,19.020485,2624.0278234091643,787,0.8523234179813832
50.257851,19.020413,2629.156919036325,793,0.854849417417982
50.257851,19.020413,2629.156919036325,931,0.0
50.257964,19.020622,2648.637325881548,932,19.48176457242542
50.258016,19.020659,2654.9967497801226,934,3.2627688135141995
50.258062,19.020683,2660.394811388389,936,2.7079010841718936
50.258123,19.020746,2668.53203037987,940,2.084676487421365
50.258174,19.020805,2675.5934344833186,944,1.794253272816495
50.258201,19.020834,2679.2394691821924,946,1.869990509694654
50.258228,19.020864,2682.9262573392766,949,1.2591767996600014
50.258248,19.020823,2686.596582855355,958,0.6306981179415323
50.258321,19.020826,2694.7257100350516,988,0.2712219441787326
50.258377,19.020887,2702.322330137031,989,7.598848134671124
50.258466,19.020986,2714.479637125539,990,12.21008063907977
50.258554,19.021075,2726.145151474713,991,11.683776531190482
50.258638,19.021141,2736.6094472929667,992,10.5524313772665
50.258706,19.021192,2745.004379285077,993,8.395588612608226
50.258845,19.021136,2760.9828094880772,996,5.326169477757442
50.258868,19.021037,2768.4793017872184,997,7.5549480998274205
50.258845,19.020903,2778.3536380539235,998,9.931068256132788
50.258832,19.020786,2786.805210137322,999,8.462605667339215
50.258821,19.020704,2792.7681395635377,1000,6.031364965083116
50.258808,19.020582,2801.5705156347167,1002,4.418257589210481
50.258812,19.020492,2807.9911718555763,1005,2.173691849428985
50.258809,19.020412,2813.694466945824,1006,5.817489483139955
50.258802,19.019656,2867.503779001229,1012,8.969345437649695
50.258775,19.019561,2874.9028022587986,1013,7.415696472082729
50.258735,19.019444,2884.3453838222317,1014,9.57952726297547
50.25874,19.019327,2892.690735001547,1015,8.3966788259465
50.258736,19.019257,2897.6924231392472,1016,5.0778204208904025
50.258718,19.019179,2903.594171986612,1018,2.983203624351247
50.258694,19.019114,2908.9362285031066,1019,5.346341162460901
50.258597,19.019065,2920.283377566651,1021,5.712530434717585
50.258528,19.019042,2928.136903569934,1022,7.863303039070017
50.25825,19.019149,2960.0068926028202,1025,10.649795000407249
50.258219,19.019237,2967.1576357738027,1026,7.1510956431411055
50.258187,19.019304,2973.1096815714045,1027,5.984770185792432
50.258151,19.019363,2978.9141494241044,1028,5.8920277539253565
50.258108,19.019436,2985.9785021809753,1029,7.065585883245042
50.258076,19.019511,2992.3957430586315,1030,6.437872745081258
50.258055,19.019557,2996.418525614467,1031,4.0462333708691665
50.258005,19.019643,3004.691501557145,1033,4.150111894519529
50.257953,19.019698,3011.679365620318,1035,3.6252793052876804
50.257924,19.01973,3015.6301195461897,1036,4.004192875323188
50.2579,19.019757,3018.9210677299384,1037,3.704556781602686
50.257855,19.019827,3025.986008531642,1039,3.5461342519556003
50.257855,19.019827,3025.986008531642,1045,0.0
50.257855,19.019827,3025.986008531642,1046,0.0
50.257808,19.019891,3032.922948336164,1055,0.8843951888264231
50.257773,19.019972,3039.8809073594794,1056,6.959868013844179
50.257739,19.020084,3048.704936548702,1057,8.926701021780042
50.257702,19.020187,3057.1133756077475,1058,8.408576063144464
50.257631,19.02031,3068.9074632525035,1059,11.80255533230761
50.257501,19.020607,3094.524431322678,1062,8.5461184308586
50.257482,19.020705,3101.8128167783075,1063,7.454514575063368
50.257463,19.020837,3111.442520647493,1064,9.632595320483855
50.257443,19.020957,3120.268453992162,1065,8.830895504111638
50.257386,19.02104,3128.93774589646,1066,8.672133885147552
50.257337,19.021076,3134.9641807308876,1067,6.026435581137721
50.256758,19.020801,3202.3243348544397,1073,11.228536568034405
50.256638,19.020787,3215.7197837061562,1074,13.441029943384143
50.256574,19.020741,3223.5604668396913,1075,7.8592564534122875
50.256506,19.020707,3231.5075705124987,1076,8.007300218322532
50.256444,19.020713,3238.422577234115,1077,6.915605465901004
50.256376,19.020767,3246.9120891251155,1080,2.8792256124682285
50.25635,19.020831,3252.308886628234,1081,5.425362595225311
50.256289,19.021043,3268.855079903263,1083,8.275347543979708
50.256215,19.021728,3318.2994488962718,1087,12.361096497977142
50.256201,19.021885,3329.5817302419814,1088,11.29274405818832
50.256186,19.022033,3340.2468295721164,1089,10.665820161696159
50.256174,19.022208,3352.773499538774,1090,12.528035977501215
50.256157,19.022421,3368.050973074363,1091,15.277698996596621
50.256142,19.022625,3382.6659363545386,1092,14.615055787813136
50.256129,19.022812,3396.053707697573,1093,13.40054650129479
50.256118,19.022933,3404.75224696277,1094,8.7160997211012
50.256105,19.023083,3415.5258189998094,1096,5.3869536715399144
50.256096,19.023152,3420.537904468586,1097,5.02229038849003
50.256084,19.023233,3426.455654622661,1098,5.941615174853597
50.256074,19.02334,3434.152090812065,1099,7.70287965747703
50.256048,19.023633,3455.205670703271,1101,10.529951118540316
50.256014,19.024051,3485.1957918560324,1104,9.998754454415833
50.256007,19.024148,3492.143415138391,1105,6.949396971937364
50.256001,19.02425,3499.4337279768306,1106,7.294164124991646
50.255993,19.024369,3507.9500146055843,1107,8.538752774444779
50.255982,19.024497,3517.1420962139723,1108,9.194713932215002
50.255969,19.024633,3526.929220299382,1109,9.792452545874566
50.255959,19.024747,3535.118964729779,1110,8.190379590423076
50.255954,19.024837,3541.548683026071,1111,6.431073111827838
50.255934,19.024914,3547.4639906771527,1114,1.9939125581781125
50.255938,19.024995,3553.246186702092,1117,1.9766876578655708
50.255952,19.025133,3563.1909544939144,1119,4.973101834701989
50.255958,19.025233,3570.339538167913,1120,7.148590668387646
50.255947,19.025336,3577.771937139964,1121,7.521761128867633
50.25594,19.025426,3584.2247435202307,1122,6.480456325075487
50.255935,19.025496,3589.2378594262505,1123,5.086516694869696
50.255931,19.025563,3594.0272056721547,1124,4.7893922853694475
50.255924,19.025632,3598.9995924188165,1125,4.9723871488833
50.255919,19.025759,3608.0557072279644,1130,1.9160907226586634
50.255916,19.025834,3613.404132670828,1131,5.349216645254832
50.255909,19.025905,3618.517157201913,1132,5.114886494877133
50.255902,19.025971,3623.2787823360436,1133,4.766750981327334
50.255885,19.026216,3640.8186136219,1135,8.778274852388536
50.255867,19.026358,3651.1219353785527,1136,10.3217793146876
50.255855,19.02647,3659.2044958210836,1137,8.083638246925815
50.25583,19.026566,3666.582162353945,1138,7.410049086888752
50.255797,19.026682,3675.6186592547792,1139,9.066096196201775
50.255779,19.026819,3685.5731674074364,1140,9.981092954246954
50.25576,19.026959,3695.759450994632,1141,10.191277364431265
50.255751,19.027076,3704.1467950803885,1142,8.396972359897038
50.25574,19.027176,3711.3687085796964,1143,7.2252941525924035
50.255734,19.027254,3716.9602732702115,1144,5.657009783287768
50.25573,19.027295,3719.9121625540693,1147,0.984058001009264
50.255723,19.027392,3726.8598267307257,1202,0.1524597901321489
50.255707,19.027513,3735.654074219309,1203,8.794567294100423
50.255691,19.027686,3748.09524806589,1204,12.44117529338939
50.255678,19.027926,3765.238089809237,1205,17.142980605409335
50.255642,19.028398,3799.0702149180624,1207,16.922535163054107
50.255626,19.028628,3815.5367583013945,1208,16.467505427209122
50.255604,19.028851,3831.596315636958,1209,16.06274515188042
50.25559,19.029055,3846.199146454484,1210,14.604227877066387
50.255557,19.02942,3872.436003075627,1212,13.134422916124054
50.255547,19.029603,3885.5082814548396,1213,13.084918304048854
50.255532,19.029774,3897.79300616801,1214,12.289824135372479
50.255519,19.029949,3910.332205777515,1215,12.539269948725632
50.255475,19.030425,3944.563196060571,1218,11.413134620343243
50.255462,19.030548,3953.436386920608,1219,8.88162626091902
50.255464,19.030651,3960.770674666819,1220,7.334330354178084
50.255484,19.030729,3966.7520305081825,1221,5.991297246925242
50.255839,19.030891,4007.918134096939,1225,10.304959063116867
50.255964,19.030925,4022.041919049301,1226,14.133613493391481
50.256208,19.030991,4049.607067723257,1228,13.798082162181831
50.256459,19.031108,4078.7627180576424,1230,14.578845731238067
50.256574,19.031144,4091.8183470859494,1231,13.05665904145368
50.256695,19.031177,4105.491239227635,1232,13.760580675180586
50.256805,19.031213,4118.001569079341,1233,12.57852205143694
50.25691,19.031247,4129.937972863295,1234,12.008510785838423
50.257027,19.031213,4143.1852394448915,1235,13.98333296764016
50.257115,19.031242,4153.196425532731,1236,10.019015065631322
50.257194,19.031265,4162.141716120861,1237,8.953614896011757
50.257308,19.031294,4174.998883338081,1239,6.429918211990961
50.257338,19.031302,4178.3866564429245,1240,3.4138318075001988
50.257372,19.031308,4182.195532500465,1242,1.9073856991771863
50.257379,19.031319,4183.300119346003,1248,0.5967725255101997
50.257459,19.031349,4192.458053103879,1370,0.10305360155755415
50.257518,19.031355,4199.039770448231,1374,1.6575698364046936
50.257561,19.031365,4203.8791287682825,1375,4.868841130068476
50.257595,19.031374,4207.717809799485,1376,3.8389107907466737
50.257647,19.031407,4213.96473772589,1379,2.108139714896134
50.257688,19.031457,4219.7521477652035,1382,1.9320649851950467
50.257679,19.03195,4254.853531113545,1386,8.77535370358077
50.257519,19.032786,4316.96102658537,1391,12.4234756131813
50.257488,19.032943,4328.655599198102,1392,11.695722491341828
50.257459,19.033105,4340.628705797034,1393,11.973157755136313
50.257431,19.033272,4352.916159205063,1394,12.287503255523225
50.257404,19.033433,4364.762322611693,1395,11.846490258999582
50.257381,19.03358,4375.533194796866,1396,10.77965271376314
50.257358,19.033723,4386.027766104876,1397,10.501667626567698
50.257341,19.033851,4395.332146273547,1398,9.304759337197089
50.257327,19.033952,4402.687429531721,1399,7.3561359291401995
50.257304,19.034025,4408.479537322037,1400,5.796954515487578
50.257266,19.034064,4413.5390298918755,1401,5.062837254371253
50.257219,19.034073,4418.810109962205,1402,5.272585808484247
50.25717,19.034066,4424.2874691921315,1403,5.480348997432143
50.257125,19.034051,4429.409340529673,1404,5.1219478714961
50.257078,19.034036,4434.749162773122,1405,5.341683497891423
50.257042,19.034024,4438.846660153503,1406,4.09751214546378
50.256826,19.033964,4463.267922421065,1410,6.105319579785766
50.256825,19.033971,4463.778410480532,1416,0.19548615032346553
50.256799,19.03403,4468.8783898775455,1420,1.2982736337622687
50.256753,19.034039,4474.038993953564,1423,1.7282886663923938
50.256695,19.034027,4480.551766899525,1428,1.322496842274359
50.256675,19.034008,4483.156655200578,1437,0.7353549496584487
50.256721,19.03402,4488.348086449536,1449,0.44367248472156096
50.256748,19.034029,4491.421210308902,1456,0.45227793637853814
50.256804,19.033991,4498.216494646352,1464,0.9201289755618974
50.256865,19.034006,4505.090391624578,1466,3.5420625582866325
50.257013,19.034105,4523.009121587153,1470,4.48012899138836
50.257077,19.034117,4530.184577321596,1471,7.447362015973134
50.257298,19.034223,4555.916913437526,1475,6.433734714296922
50.25731,19.034326,4563.368255343525,1480,1.6370004911433078
50.257313,19.034364,4566.093298123161,1481,2.79804988355203
50.25732,19.034406,4569.182382261858,1482,3.1885013432568456
50.257353,19.034618,4584.711404203121,1485,5.182088236868538
50.257365,19.034695,4590.35203368596,1486,5.64472549932063
50.257374,19.034775,4596.133188756008,1487,5.78651492212229
50.257388,19.034861,4602.449189583271,1488,6.430484464640394
50.257408,19.034949,4609.09618402664,1489,6.704469489092926
50.25743,19.035136,4622.628598305431,1491,6.796975434206627
50.257426,19.035227,4629.120441893925,1492,6.492021039512492
50.25742,19.035317,4635.560555599896,1493,6.440365948130312
50.257454,19.035558,4653.125367272812,1496,5.860502112589486
50.257464,19.035635,4658.717444423823,1498,2.821273465248503
50.257495,19.035768,4668.792591888613,1500,5.050207729323512
50.257538,19.035474,4690.257334910664,1507,3.078444538328592
50.257529,19.035394,4696.038471736181,1508,5.856099298624553
50.257405,19.035097,4721.2841723915035,1512,6.3149930848048275
50.257388,19.034977,4730.031843658823,1514,4.375887812806803
50.257395,19.034876,4737.262225117131,1516,3.6284148409682695
50.257389,19.034795,4743.065638510377,1518,3.0115673250361903
50.257384,19.034755,4745.966379315936,1519,2.907835315322683
50.25738,19.034637,4754.376353457574,1521,4.208544316714991
50.257362,19.034417,4770.161671408955,1526,3.2184508498730544
50.257358,19.03435,4774.950875441471,1532,0.798451196328637
50.257358,19.03435,4774.950875441471,1568,0.0
50.257358,19.03435,4774.950875441471,1568,
